pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
yorH.3076	CDS	yorH	BSU_20380	SP-beta prophage	-0.83	0.591579382683655
ywcH.5751	CDS	ywcH	BSU_38100	Poorly characterized/ putative enzymes	-0.83	0.326059906854497
thiU.1976	CDS	thiU	BSU_13240	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	-0.83	0.13075359755956
S778.3106	S_feature	S778	new_2197860_2198069_c	na	-0.83	na
xhlB_xlyA.1915	intergenic_UTR	xhlB_xlyA	BSU_12800	PBSX prophage, Membrane proteins	-0.83	0.585621154739927
cotJC.1069	CDS	cotJC	BSU_06910	Not yet assigned	-0.83	na
licA_licC.5825	intergenic_UTR	licA_licC	BSU_38570	Utilization of other polymeric carbohydrates, Sugar specific PTS proteins, Phosphorylation on a His residue	-0.83	na
srdEi.3041	transcript	srdEi	BSU_misc_RNA_33	na	-0.83	na
ymaF.2597	CDS	ymaF	BSU_17320	Newly identified sporulation proteins (based on transcription profiling)	-0.83	na
yoyE.2974	CDS	yoyE	BSU_19639	Newly identified sporulation proteins (based on transcription profiling)	-0.83	na
Novel_transcript.4571	Novel_transcript	Novel_transcript	na	na	-0.83	0.661112657857851
YP_009514014.6132	CDS	YP_009514014	na	na	0.83	0.590070642302855
S777.3099	S_feature	S777	new_2195060_2195563_c	na	-0.82	na
pyrR.2321	CDS	pyrR	BSU_15470	Biosynthesis/ acquisition of pyrimidine nucleotides, Transcription factors/ other, RNA binding regulators	0.82	0.0518090881400545
khtT_khtS.1460	intergenic_UTR	khtT_khtS	BSU_09860	Membrane proteins, Metal ion transporter, Potassium uptake/ export, Targets of c-di-AMP	0.82	0.410112223713013
cypX_pchC.5296	intergenic_UTR	cypX_pchC	BSU_35060	Acquisition of iron / Other, Acquisition of iron / Other	0.82	0.207743621055181
S743.2926	S_feature	S743	new_2100391_2100457_c	na	-0.82	na
spaD.1447	CDS	spaD	BSU_09770	Membrane proteins, Class II	-0.82	0.434061672342624
xkdK.1886	CDS	xkdK	BSU_12650	PBSX prophage, Secreted proteins	-0.82	0.131652021978679
vbfB.5774	CDS	vbfB	BSU_38230	Sporulation proteins/ other, Membrane proteins	0.82	0.139107111847533
yisU.1612	CDS	yisU	BSU_10870	Membrane proteins, Proteins of unknown function, Additional amino acid transporters	0.82	na
sleB.3465	CDS	sleB	BSU_22930	Membrane proteins, Additional germination proteins	-0.82	na
rhaE.4715	CDS	rhaE	BSU_31220	Utilization of rhamnose	-0.82	0.283437427108055
ydfC.837	CDS	ydfC	BSU_05360	Membrane proteins, Proteins of unknown function	0.82	na
cyeB.5140	CDS	cyeB	BSU_34000	Putative amino acid transporter, Membrane proteins	0.81	0.469598727179825
manR.1792	CDS	manR	BSU_12000	Utilization of mannose, PRD-type regulators, Phosphorylation on a His residue	-0.81	0.245180780661475
S388.1603	sRNA_independent	S388	new_1159082_1159149	na	-0.81	na
mmgD.3639	CDS	mmgD	BSU_24140	Sporulation proteins/ other, Utilization of branched-chain amino acids	-0.81	na
yabS.113	CDS	yabS	BSU_00650	Newly identified sporulation proteins (based on transcription profiling)	0.81	0.101152994263471
mntC_mntB.4646	intergenic_UTR	mntC_mntB	BSU_30750	Membrane proteins, Uptake of ions, Manganese	0.81	na
iolC.6000	CDS	iolC	BSU_39740	Utilization of inositol	-0.81	0.51118689463021
yxeO.5963	CDS	yxeO	BSU_39480	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids, Conversion of S-(2-succino)cysteine to cysteine	-0.81	0.266797332293589
lytH.4897	CDS	lytH	BSU_32340	Cell wall/ other, Sporulation proteins/ other, Endopeptidases	-0.81	0.417340555832963
pxpI_pxpB.639	intergenic_UTR	pxpI_pxpB	BSU_04070	Proteins of unknown function	-0.81	0.390932889887434
yesK.1072	CDS	yesK	BSU_06930	Sporulation proteins/ other, Membrane proteins	-0.81	na
yhxC.1540	CDS	yhxC	BSU_10400	Sporulation proteins/ other, Poorly characterized/ putative enzymes, Genetic competence, Genetic competence	0.81	0.596284407433085
rhaM_rhaB.4710	intergenic_UTR	rhaM_rhaB	BSU_31190	Utilization of rhamnose	0.81	na
ygaK.1316	CDS	ygaK	BSU_08800	Poorly characterized/ putative enzymes, Not yet assigned	0.81	na
S312.1331	sRNA_independent	S312	new_967323_967934	na	0.81	0.0817588184909219
lplC.1091	CDS	lplC	BSU_07120	Membrane proteins, Unknown ABC transporters	0.81	na
yycO.6080	CDS	yycO	BSU_40280	Newly identified sporulation proteins (based on transcription profiling)	-0.81	na
gerPC.1585	CDS	gerPC	BSU_10700	Additional germination proteins	-0.8	0.523575664907353
frlD.4929	CDS	frlD	BSU_32570	Utilization of amino sugars, Utilization of amino sugars	-0.8	0.301515086367422
sacX_sacY.5800	intergenic_UTR	sacX_sacY	BSU_38410	Utilization of sucrose, Control of PRD-type regulators, Membrane proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Sugar specific PTS proteins	-0.8	0.59579633764704
ysfE_YP_009513996.4350	intergenic_UTR	ysfE_YP_009513996	BSU_28700	Proteins of unknown function	0.8	na
bhlB.3230	CDS	bhlB	BSU_21430	SP-beta prophage	-0.8	na
ltdD_ppeE.2097	intergenic_UTR	ltdD_ppeE	BSU_14040	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Not yet assigned	0.8	0.250905530106113
yppC.3369	CDS	yppC	BSU_22300	Newly identified sporulation proteins (based on transcription profiling)	-0.8	0.509769333595301
YP_009513971.3260	CDS	YP_009513971	na	na	0.8	0.0871987481560285
S139.653	S_feature	S139	new_469286_469367	na	0.8	na
sknH.3957	CDS	sknH	BSU_26310	Skin element	-0.8	na
psmB.5210	CDS	psmB	BSU_34500	Chaperone/ protein folding/ based on similarity, Membrane proteins, Multidrug exporters	0.79	0.557475329199184
psrF.5691	CDS	psrF	BSU_37620	Control of sigma factors, Sporulation proteins/ other	0.79	0.691997539004834
S109.493	S_feature	S109	new_335729_336091_c	na	0.79	0.73051527909396
gntK_gntP.6045	intergenic_UTR	gntK_gntP	BSU_40060	Utilization of gluconate	-0.79	0.586861641344222
yfkS.1183	CDS	yfkS	BSU_07770	Germination/ based on similarity, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	-0.79	0.583560335077808
yaaC.18	CDS	yaaC	BSU_00080	Newly identified sporulation proteins (based on transcription profiling)	0.79	0.328294520883026
bifM.1253	CDS	bifM	BSU_08320	Membrane proteins, Efflux of antibiotics	-0.79	na
mciZ.3563	CDS	mciZ	BSU_23616	Other genes, Newly identified sporulation proteins (based on transcription profiling)	0.79	na
YP_009513962.2801	CDS	YP_009513962	na	na	0.79	0.529982021511058
xtmB_xkdE.1872	intergenic_UTR	xtmB_xkdE	BSU_12580	DNA replication, PBSX prophage	-0.79	na
yhbD.1335	CDS	yhbD	BSU_08940	Proteins of unknown function	-0.78	na
Novel_transcript.5556	Novel_transcript	Novel_transcript	na	na	0.78	na
ldeI.2755	CDS	ldeI	BSU_18250	Utilization of branched-chain amino acids, Sporulation proteins/ other	0.78	na
ganA_ganQ.5159	intergenic_UTR	ganA_ganQ	BSU_34130	Utilization of galactan, Phosphorylation on an Arg residue	-0.78	na
msmF.4583	CDS	msmF	BSU_30280	Utilization of melibiose, Membrane proteins, Uptake of carbon sources	0.78	0.491767618034384
ganR_lutR.5166	intergenic_UTR	ganR_lutR	BSU_34170	Utilization of galactan, Transcription factors/ other	0.78	0.76834680550286
ydfN.852	CDS	ydfN	BSU_05480	Resistance against oxidative and electrophile stress	0.78	0.657229219971504
S765.3025	S_feature	S765	new_2157683_2157828_c	na	-0.78	na
xkdE.1873	CDS	xkdE	BSU_12590	PBSX prophage	-0.78	0.29724197112748
YP_009513983.3973	CDS	YP_009513983	na	na	0.78	0.426151284636115
iolD.5998	CDS	iolD	BSU_39730	Utilization of inositol	-0.78	0.351610773753279
yqjB.3610	putative_sRNA	yqjB	BSU_23940	Newly identified sporulation proteins (based on transcription profiling)	-0.78	na
S981.3947	sRNA_3UTR	S981	new_2692608_2692913	na	0.78	0.133880151540139
S985.3974	sRNA_independent	S985	new_2706711_2707758_c	na	0.78	0.264472755149397
spoVAD.3535	CDS	spoVAD	BSU_23410	Membrane proteins, Additional germination proteins	-0.78	na
thrS_ytxC.4384	intergenic_UTR	thrS_ytxC	BSU_28950	Aminoacyl-tRNA synthetases	-0.78	0.056894046429552
conQ.767	CDS	conQ	BSU_04860	ICEBs1, Membrane proteins	0.77	na
ypuC/2.3523	CDS	ypuC/2	BSU_23330	Pseudogenes	0.77	na
sigG.2297	CDS	sigG	BSU_15330	Sigma factors, Sigma factors, Sporulation proteins/ other	0.77	0.600786943846399
helP.766	CDS	helP	BSU_04850	ICEBs1	0.77	0.678102148806689
yonO.3179	CDS	yonO	BSU_21040	SP-beta prophage, Prophage/ phage transcription	-0.77	0.574186822119625
S984.3967	S_feature	S984	new_2701783_2703117	na	0.77	0.579915089318636
kamB.2986	CDS	kamB	BSU_19700	Sporulation proteins/ other, Poorly characterized/ putative enzymes	0.77	na
S1041.4138	S_feature	S1041	new_2802122_2802357	na	-0.77	na
yqbG.3931	CDS	yqbG	BSU_26120	Skin element	0.77	0.159691709736004
S310.1325	sRNA_independent	S310	new_965798_965868	na	-0.77	na
bmrX.1439	S_feature	bmrX	new_1045199_1045317	na	0.77	0.628495321913659
manA_yjdF.1796	intergenic_UTR	manA_yjdF	BSU_12020	Utilization of mannose	0.77	0.351610773753279
S1049.4180	S_feature	S1049	new_2831121_2831885	na	0.77	na
sigKn.3882	pseudogene	sigKn	BSU_25760	Sigma factors, Sigma factors, Sporulation proteins/ other	0.77	0.276304821338877
araA.4363	CDS	araA	BSU_28800	Utilization of arabinan/ arabinose/ arabitol	0.77	0.528435350339467
ydhUc_ydhU/2.910	pseudogene	ydhUc_ydhU/2	BSU_05890	Resistance against oxidative and electrophile stress/ based on similarity, Pseudogenes	0.77	na
rbsD.5433	CDS	rbsD	BSU_35930	Utilization of ribose, Membrane proteins, Uptake of carbon sources	-0.77	0.457094114861512
paiB_paiA.4868	intergenic_UTR	paiB_paiA	BSU_32140	Transcription factors/ other	-0.77	0.710991509340236
Novel_transcript.4505	Novel_transcript	Novel_transcript	na	na	-0.77	na
tcyL_tcyK.4449	intergenic_UTR	tcyL_tcyK	BSU_29360	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	0.77	na
yoaW.2835	CDS	yoaW	BSU_18780	Sporulation proteins/ other, Secreted proteins	0.77	0.287860407748386
S1260.4950	S_feature	S1260	new_3361198_3361304_c	na	-0.77	na
kdgK.3338	CDS	kdgK	BSU_22110	Utilization of hexuronate	-0.77	0.192325252235509
sacA.5742	CDS	sacA	BSU_38040	Utilization of sucrose	-0.76	0.216002473394487
xkdF_xkdG.1876	intergenic_UTR	xkdF_xkdG	BSU_12600	PBSX prophage	-0.76	na
ydcL_immA.755	intergenic_UTR	ydcL_immA	BSU_04800	ICEBs1	0.76	0.178227948108774
S1354.5360	sRNA_independent	S1354	new_3643957_3645689	na	0.76	0.0784476444356944
S359.1512	S_feature	S359	new_1094366_1094987_c	na	0.76	na
S1155.4579	sRNA_independent	S1155	new_3095456_3095548_c	na	-0.76	0.376177463180806
yopX.3119	CDS	yopX	BSU_20730	SP-beta prophage	-0.76	na
yyaT.6153	CDS	yyaT	BSU_40720	Proteins of unknown function	0.76	0.333849461684017
yxcA.6014	CDS	yxcA	BSU_39830	Membrane proteins, Proteins of unknown function	0.76	0.525146498287368
sigV.4077	CDS	sigV	BSU_27120	Sigma factors, Sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.76	0.622453009489357
yncB.2646	CDS	yncB	BSU_17620	Poorly characterized/ putative enzymes	0.76	0.331956059391617
yqbN/2.3919	CDS	yqbN/2	BSU_26040	Skin element, Pseudogenes	0.76	na
yqbN/2_yqbNn.3920	pseudogene	yqbN/2_yqbNn	BSU_26040	Skin element, Pseudogenes	0.76	na
S1448.5644	S_feature	S1448	new_3830002_3830131_c	na	0.76	na
spoVFB.2516	CDS	spoVFB	BSU_16740	Biosynthesis of dipicolinate, Sporulation proteins/ other	0.76	na
murI.4030	CDS	murI	BSU_26810	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan	0.76	0.0580848452930277
YP_009513942.541	CDS	YP_009513942	na	na	0.76	0.276304821338877
ybfA.351	CDS	ybfA	BSU_02160	Proteins of unknown function	-0.75	na
S799.3182	sRNA_independent	S799	new_2225616_2225829	na	-0.75	na
S546.2242	S_feature	S546	new_1569001_1569224_c	na	-0.75	na
yrkE.3989	CDS	yrkE	BSU_26540	Proteins of unknown function	0.75	na
rluD_pyrR.2319	intergenic_UTR	rluD_pyrR	BSU_15460	rRNA modification and maturation/ based on similarity	0.75	0.078027300453629
manP_manA.1794	intergenic_UTR	manP_manA	BSU_12010	Utilization of mannose, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Phosphorylation on a His residue, Phosphorylation on a Ser residue	0.75	na
S1405.5509	S_feature	S1405	new_3748336_3748420_c	na	0.75	na
spoIIIAC.3676	CDS	spoIIIAC	BSU_24410	Protein secretion, Sporulation proteins/ other, Membrane proteins	0.75	na
yosA.3056	CDS	yosA	BSU_20190	SP-beta prophage	0.75	na
S192.857	S_feature	S192	new_599344_599505_c	na	0.75	na
S1001.4007	sRNA_independent	S1001	new_2724871_2724954_c	na	0.75	na
gswC.991	transcript	gswC	BSU_misc_RNA_9	na	0.75	0.163514644761421
S708.2844	sRNA_independent	S708	new_2053985_2054612	na	0.75	0.43471202115025
S71.303	S_feature	S71	new_204891_204975	na	0.75	0.70750890204273
levF.4067	CDS	levF	BSU_27050	Utilization of fructose, Utilization of other polymeric carbohydrates, Membrane proteins, Sugar specific PTS proteins	-0.75	0.269307393547417
aeeB.1940	CDS	aeeB	BSU_12980	Cell wall/ other	-0.75	0.0758463633850038
yozN.2922	CDS	yozN	BSU_19270	Newly identified sporulation proteins (based on transcription profiling)	0.75	0.435820981482835
hutU.5945	CDS	hutU	BSU_39360	Utilization of histidine	-0.75	0.589952753586623
ycsA.627	CDS	ycsA	BSU_04000	Poorly characterized/ putative enzymes	-0.75	0.363526888939207
scr.37	transcript	scr	BSU_misc_RNA_2	Protein secretion, Essential genes, Small cytoplasmatic RNA	-0.75	0.278963688908759
spoIIIAB.3677	CDS	spoIIIAB	BSU_24420	Protein secretion, Sporulation proteins/ other, Membrane proteins	0.75	na
Novel_transcript.1376	Novel_transcript	Novel_transcript	na	na	-0.74	na
mmgE.3638	CDS	mmgE	BSU_24130	Sporulation proteins/ other, Utilization of branched-chain amino acids	-0.74	0.327542243834304
S1401.5501	S_feature	S1401	new_3744236_3744320_c	na	0.74	0.569836091928872
yqaD.3962	CDS	yqaD	BSU_26360	Skin element, Membrane proteins	0.74	0.717360677094426
S313.1339	sRNA_independent	S313	new_972833_973008_c	na	0.74	0.584016108373502
yjmD.1840	CDS	yjmD	BSU_12330	Utilization of hexuronate, Sporulation proteins/ other	-0.74	na
frlM.4930	CDS	frlM	BSU_32580	Utilization of amino sugars, Utilization of amino sugars, Membrane proteins, Uptake of carbon sources	-0.74	0.32386027913287
yyaH.6172	CDS	yyaH	BSU_40860	Poorly characterized/ putative enzymes	0.74	0.555702298346071
S1031.4098	sRNA_5UTR	S1031	new_2781002_2781208	na	-0.74	0.583560335077808
S15.32	S_feature	S15	new_22531_23167	na	0.74	0.159687025527951
yrdP.4004	CDS	yrdP	BSU_26640	Resistance against toxic metals, Trace metals/ Other	-0.74	0.51701093140603
spoIIQ.5524	CDS	spoIIQ	BSU_36550	Sporulation proteins/ other, Membrane proteins	0.74	0.314910999331955
YP_009513992.4199	CDS	YP_009513992	na	na	0.74	na
yhfM.1522	CDS	yhfM	BSU_10280	Sporulation proteins/ other	0.74	0.640400156495247
pyrR_pyrP.2323	intergenic_UTR	pyrR_pyrP	BSU_15470	Biosynthesis/ acquisition of pyrimidine nucleotides, Transcription factors/ other, RNA binding regulators	0.74	0.19004655522221
lutR.5167	CDS	lutR	BSU_34180	Utilization of organic acids, Transcription factors/ other	-0.73	0.562440528372655
S729.2894	S_feature	S729	new_2084124_2084188	na	0.73	na
nrdF_ymaB.2609	intergenic_UTR	nrdF_ymaB	BSU_17390	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	-0.73	0.653710508515143
sqhC.2928	CDS	sqhC	BSU_19320	Sporulation proteins/ other, Resistance against oxidative and electrophile stress	0.73	0.491767618034384
yeeG.1059	CDS	yeeG	BSU_06820	Membrane proteins, Proteins of unknown function	-0.73	0.687023274267529
yvnB.5291	CDS	yvnB	BSU_35040	Newly identified sporulation proteins (based on transcription profiling)	0.73	0.363968747803659
ywhK.5663	CDS	ywhK	BSU_37450	Proteins of unknown function	-0.73	0.546470553273221
S618.2584	S_feature	S618	new_1859884_1859964_c	na	0.73	0.680362700741394
spoIIB.4245	CDS	spoIIB	BSU_28060	Sporulation/ other	0.73	0.707967600631218
yddS.794	CDS	yddS	BSU_05090	Membrane proteins, Other transporters	0.72	0.208033937115929
yoaU.2832	CDS	yoaU	BSU_18760	Transcription factor/ other/ based on similarity, Newly identified sporulation proteins (based on transcription profiling)	0.72	0.51701093140603
tatAC.2665	CDS	tatAC	BSU_17710	Protein secretion, Membrane proteins	0.72	0.523126439239652
ydeG_ydeH.811	intergenic_UTR	ydeG_ydeH	BSU_05190	Membrane proteins, Other transporters	0.72	0.342572154639225
spsA.5724	CDS	spsA	BSU_37910	Sporulation proteins/ other	0.72	na
S1299.5120	S_feature	S1299	new_3471824_3472588	na	0.72	0.143883822128487
yabM.99	CDS	yabM	BSU_00570	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Membrane proteins	0.72	0.221393256378596
ribR.4439	CDS	ribR	BSU_29300	Conversion of S-methyl cysteine to cysteine, Poorly characterized/ putative enzymes	0.72	na
ypzK.3509	CDS	ypzK	BSU_23240	Biosynthesis/ acquisition of riboflavin/ FAD, Protein acetylases/ deacetylases	-0.72	0.144345774572018
czcD.4006	CDS	czcD	BSU_26650	Resistance against toxic metals, Membrane proteins, Metal ion transporter, Zinc	0.72	0.73051527909396
paiB.4867	CDS	paiB	BSU_32140	Transcription factors/ other	-0.72	0.299057981291928
yoqB.3115	CDS	yoqB	BSU_20690	SP-beta prophage	-0.72	na
ycgS.518	CDS	ycgS	BSU_03260	Poorly characterized/ putative enzymes	0.72	0.376177463180806
adhB.4055	CDS	adhB	BSU_26970	Sporulation proteins/ other, Poorly characterized/ putative enzymes	0.72	0.707844359619145
yoeC.2773	CDS	yoeC	BSU_18390	Proteins of unknown function	0.72	0.142104494771132
xpf.1869	CDS	xpf	BSU_12560	Sigma factors, Sigma factors, PBSX prophage	-0.72	na
pyaA.2320	transcript	pyaA	BSU_misc_RNA_26	na	0.71	0.0983919135885372
sdpA.5104	CDS	sdpA	BSU_33750	Toxins, antitoxins and immunity against toxins	0.71	0.0514286161757884
cotQ.4286	CDS	cotQ	BSU_34520	Class V	0.71	na
yomT.3205	CDS	yomT	BSU_21230	SP-beta prophage	0.71	na
ganP_ganS.5163	intergenic_UTR	ganP_ganS	BSU_34150	Utilization of galactan, Membrane proteins, Uptake of carbon sources	0.71	na
mleN_ansB.3556	intergenic_UTR	mleN_ansB	BSU_23560	Utilization of organic acids, Membrane proteins, Transporter for organic acids	-0.71	0.585798982473796
S1332.5274	sRNA_independent	S1332	new_3589361_3589438_c	na	-0.71	na
tadA.36	CDS	tadA	BSU_00180	tRNA modification and maturation	-0.71	0.294457864695852
spoIIIAF.3673	CDS	spoIIIAF	BSU_24380	Protein secretion, Sporulation proteins/ other, Membrane proteins	0.71	na
ykvN.2051	CDS	ykvN	BSU_13760	Transcription factor/ other/ based on similarity	0.71	0.501247129675871
motP.4511	CDS	motP	BSU_29730	Flagellar proteins, Membrane proteins	0.71	0.0800208629572173
S798.3180	S_feature	S798	new_2225094_2225336	na	-0.71	na
YP_009513990.4074	intergenic_UTR	YP_009513990	na	na	0.71	na
ykuL_ccpC.2117	intergenic_UTR	ykuL_ccpC	BSU_14130	Targets of c-di-AMP, Metabolism of signalling nucleotides	0.71	0.302865294625164
arsB_yqcK.3888	intergenic_UTR	arsB_yqcK	BSU_25790	Resistance against toxic metals, Skin element, Metal ion transporter	-0.71	na
comEA.3854	CDS	comEA	BSU_25590	Genetic competence, Genetic competence, Membrane proteins	-0.71	na
ygaJ.1312	CDS	ygaJ	BSU_08780	Proteins of unknown function	-0.71	0.613721652742613
tuaE.5372	CDS	tuaE	BSU_35570	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Membrane proteins	-0.71	0.253727653997055
yacL_ispD.154	CDS	yacL_ispD	BSU_00890	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.71	0.0578478928875049
aimP.3141	CDS	aimP	BSU_20850	SP-beta prophage	-0.71	0.0983919135885372
S423.1755	sRNA_independent	S423	new_1252566_1252752	na	0.71	na
mtlA.622	CDS	mtlA	BSU_03981	Utilization of mannitol, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Phosphorylation on a Ser residue	-0.71	0.20821852265784
ydhU/2.911	CDS	ydhU/2	BSU_05899	Pseudogenes	-0.71	na
pstC.3756	CDS	pstC	BSU_24980	Phosphate metabolism, Membrane proteins, Uptake of ions	-0.71	0.469614164230855
